rank,har_id,har_alt_id,chrom,start,end,width,phylop_mean,phylop_max,gene,gene_distance,gene_confidence,gene_conf_num,gene_n_disorders,gene_assignment_method,plac_gene,plac_type,plac_atac,gwas_trait,gwas_snp,gwas_pval,gwas_distance,gwas_mapped_trait,gwas_study,gwas_pubmed,brain_dnase_overlap,brain_dnase_peak,temporal_gene,gene_peak_pcw,gene_midfetal_frac,gene_in_midfetal,score_constraint,score_acceleration,score_gene,score_disease,score_brain,score_temporal,score_motif,contrib_constraint,contrib_acceleration,contrib_gene,contrib_disease,contrib_brain,contrib_temporal,contrib_motif,total_score
238,HAR_1334,HARsv2_1269,chr18,74799081,74799220,139,4.439123398259793,8.871999740600586,ZNF407,181502,limited,2,1,plac_linked,TSHZ1,distal,False,Externalizing behaviour (multivariate analysis),rs11872397,1e-09,24107,"social inhibition quality, attention deficit-hyperactivity disorder, substance abuse",Multivariate analysis of 1.5 million people identifies genetic associations with traits related to self-regulation and addiction.,34446935,False,,TSHZ1,9.0,0.3966102285619636,False,0.6266629312663705,0.4703275501686329,0.39554939999999994,0.006429599999999995,0.0,0.3966102285619636,0.0,0.11279932762794669,0.032922928511804304,0.08702086799999999,0.001414511999999999,0.0,0.05155932971305527,0.0,0.28571696585280626
239,HAR_891,HARsv2_0840,chr14,102727965,102728081,116,2.5725247390855404,8.805999755859375,CDC42BPB,329469,limited,2,1,plac_linked,CDC42BPB,distal,False,Educational attainment,rs8006699,3e-12,581,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,CDC42BPB,21.0,0.5806767438744358,True,0.2833835312547342,0.43366919844834206,0.35115929999999995,0.22510174086480045,0.0,0.5806767438744358,0.0,0.051009035625852156,0.030356843891383947,0.077255046,0.049522382990256096,0.0,0.07548797670367666,0.0,0.28363128521116887
240,HAR_2777,HARsv2_2645,chr7,38978540,38979062,522,3.569640919838184,8.902999877929688,RALA,644510,strong,4,1,nearest_tss,,,,Intelligence (MTAG),rs952623,1e-08,19255,intelligence,A combined analysis of genetically correlated traits identifies 187 loci and a role for neurogenesis and myelination in intelligence.,29326435,False,,RALA,24.0,0.6111552521634318,True,0.4667595572624268,0.7395306482541032,0.26661749999999995,0.036768,0.0,0.6111552521634318,0.0,0.08401672030723682,0.051767145377787226,0.05865584999999999,0.008088960000000001,0.0,0.07945018278124613,0.0,0.28197885846627013
241,HAR_2816,HARsv2_2684,chr7,96988607,96988961,354,1.9745942658069087,8.74899959564209,DLX5,35871,limited,2,1,plac_linked,DLX5,nearest_distal,False,Educational attainment,rs11766968,1e-10,4343,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,DLX5,9.0,0.5361667620568681,False,0.1734203031623256,0.6603870624628568,0.4392387,0.16525600000000001,0.0,0.5361667620568681,0.0,0.031215654569218605,0.04622709437239998,0.096632514,0.036356320000000004,0.0,0.06970167906739286,0.0,0.28013326200901145
242,HAR_1381,HARsv2_1313,chr2,11391805,11391826,21,2.6952857105504897,6.895999908447266,PDIA6,559320,limited,2,1,nearest_tss,,,,PHQ score x Polysocial risk score (PsRS) interaction,rs79163829,3e-08,6400,"depressive symptom measurement, social risk factor",A multidimensional social risk atlas of depression and anxiety: An observational and genome-wide environmental interaction study.,38063329,True,AG80295,PDIA6,8.0,0.4660230013698696,False,0.3059600569702171,0.09232277956178381,0.132204,0.11194043572977141,0.8,0.4660230013698696,0.0,0.05507281025463908,0.006462594569324867,0.029084879999999997,0.02462689586054971,0.10400000000000001,0.06058299017808305,0.0,0.2798301708625967
243,HAR_2982,HARsv2_2844,chr8,89632214,89632520,306,1.652571129734724,5.952000141143799,NBN,352176,definitive,5,1,nearest_tss,,,,Educational attainment,rs28850959,1e-08,24271,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,NBN,8.0,0.5411392015772305,False,0.11419819432955297,0.6307141078684455,0.647824,0.004665599999999995,0.0,0.5411392015772305,0.0,0.020555674979319535,0.04414998755079119,0.14252128,0.0010264319999999988,0.0,0.07034809620503997,0.0,0.2786014707351507
244,HAR_551,HARsv2_0520,chr12,67893115,67893292,177,1.5458103571670245,8.89900016784668,RAP1B,717607,limited,2,1,nearest_tss,,,,Externalizing behaviour (multivariate analysis),rs11176927,3e-10,247,"social inhibition quality, attention deficit-hyperactivity disorder, substance abuse",Multivariate analysis of 1.5 million people identifies genetic associations with traits related to self-regulation and addiction.,34446935,True,AG80295,RAP1B,8.0,0.4674681568290324,False,0.0945642072527427,0.5193789353362982,0.0847179,0.18857585406553934,0.8,0.4674681568290324,0.0,0.017021557305493686,0.036356525473540874,0.018637938,0.04148668789441865,0.10400000000000001,0.06077086038777422,0.0,0.27827356906122747
245,HAR_2082,HARsv2_1976,chr3,178669242,178669263,21,2.6073333754071166,7.02400016784668,PIK3CA,479094,definitive,5,1,nearest_tss,,,,Educational attainment,rs9871964,5e-12,12935,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,PIK3CA,12.0,0.6188523455752352,True,0.2897850615102954,0.09232277956178381,0.520906,0.10907754151814876,0.0,0.6188523455752352,0.0,0.05216131107185318,0.006462594569324867,0.11459931999999999,0.023997059133992728,0.0,0.08045080492478057,0.0,0.27767108969995136
246,HAR_457,HARsv2_0432,chr11,114144231,114144497,266,4.172640025642054,8.902999877929688,ZBTB16,83990,limited,2,1,nearest_tss,,,,Educational attainment (years of education),rs648044,9e-09,15581,self reported educational attainment,Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.,30038396,False,,ZBTB16,37.0,0.4419001079516259,False,0.5776549392078297,0.6021995058140669,0.27480299999999996,0.060626391842872794,0.0,0.4419001079516259,0.0,0.10397788905740935,0.042153965406984684,0.060456659999999995,0.013337806205432014,0.0,0.057447014033711365,0.0,0.2773733347035374
247,HAR_3162,HARsv2_3016;ZOOHAR.264,chr9,78868650,78869226,576,3.698430751273835,8.89900016784668,PSAT1,571526,strong,4,1,nearest_tss,,,,Educational attainment (MTAG),rs12376674,1e-08,2885,self reported educational attainment,Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.,30038396,False,,PSAT1,25.0,0.24536883294249293,False,0.49044482878318746,0.7596014645862851,0.3213555,0.14153600000000002,0.0,0.24536883294249293,0.0,0.08828006918097374,0.05317210252103996,0.07069821,0.031137920000000006,0.0,0.03189794828252408,0.0,0.2751862499845378
248,HAR_2835,HARsv2_2701,chr7,115286690,115287532,842,4.209943101111947,8.892000198364258,FOXP2,871876,strong,4,1,nearest_tss,,,,Cognitive processing speed,rs2188541,2e-08,18496,cognitive function measurement,Cognitive processing speed and accuracy are intrinsically different in genetic architecture and brain phenotypes.,39242605,False,,FOXP2,9.0,0.6213620887374015,False,0.5845152127342013,0.8370417241889551,0.09609300000000001,0.04005928072656116,0.0,0.6213620887374015,0.0,0.10521273829215623,0.05859292069322686,0.021140460000000003,0.008813041759843456,0.0,0.0807770715358622,0.0,0.2745362322810887
249,HAR_1247,HARsv2_1185,chr18,33047102,33047288,186,1.6931635086329808,7.008999824523926,ASXL3,530931,strong,4,1,nearest_tss,,,,Educational attainment,rs77363699,1e-09,569,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,ASXL3,16.0,0.7614106684337377,True,0.12166339173808585,0.5294541059733497,0.35180174999999997,0.17590319999999998,0.0,0.7614106684337377,0.0,0.021899410512855454,0.037061787418134484,0.077396385,0.038698703999999993,0.0,0.0989833868963859,0.0,0.2740396738273758
250,HAR_2815,HARsv2_2683,chr7,96987639,96987963,324,2.8529207905566425,8.869999885559082,DLX5,36869,limited,2,1,nearest_tss,,,,Educational attainment,rs11766968,1e-10,5341,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,DLX5,9.0,0.5361667620568681,False,0.3349501537000824,0.6423523562784127,0.28893929999999995,0.157272,0.0,0.5361667620568681,0.0,0.06029102766601483,0.04496466493948889,0.06356664599999999,0.03459984,0.0,0.06970167906739286,0.0,0.2731238576728966
251,HAR_2710,HARsv2_2578,chr7,2166288,2166528,240,2.914909974266501,8.48799991607666,EIF3B,188299,moderate,3,1,plac_linked,ELFN1,distal,False,Obesity class II and Schizophrenia,rs2058430,2e-11,0,"obesity disorder, schizophrenia",Shared genetics between classes of obesity and psychiatric disorders: A large-scale genome-wide cross-trait analysis.,36137488,False,,ELFN1,,0.0,False,0.3463503599986046,0.5812726488940368,0.5558505,0.21397940008672037,0.0,0.0,0.0,0.062343064799748826,0.04068908542258258,0.12228711,0.047075468019078484,0.0,0.0,0.0,0.27239472824140987
252,HAR_3081,HARsv2_2939,chr9,11704666,11704754,88,1.6703597364578655,4.751999855041504,TYRP1,988631,definitive,5,1,nearest_tss,,,,Neuroticism conditioned on cognitive performance (multi-trait conditioning and joint analysis),rs10960103,2e-15,5396,neuroticism measurement,"Multivariate genome-wide analysis of education, socioeconomic status and brain phenome.",33349686,True,AG80295,TYRP1,25.0,0.5185421553718963,False,0.11746963257523581,0.3777962349483837,0.011368999999999962,0.23052688637200264,0.8,0.5185421553718963,0.0,0.021144533863542446,0.026445736446386862,0.0025011799999999917,0.050715915001840584,0.10400000000000001,0.06741048019834651,0.0,0.2722178455101164
253,HAR_454,HARsv2_0429,chr11,113073525,113073708,183,1.9501430594396147,8.836000442504883,TTC12,240875,strong,4,1,nearest_tss,,,,LDL levels x SSRI levels interaction in schizophrenia or bipolar disorder,rs141881809,6e-10,4146,"low density lipoprotein cholesterol measurement, response to selective serotonin reuptake inhibitor",Genetic variants associated with cardiometabolic abnormalities during treatment with selective serotonin reuptake inhibitors: a genome-wide association study.,33824429,False,,TTC12,25.0,0.34736847031207324,False,0.1689235703429425,0.5261506270741987,0.56934375,0.1538499470595996,0.0,0.34736847031207324,0.0,0.03040624266172965,0.03683054389519391,0.125255625,0.03384698835311191,0.0,0.04515790114056952,0.0,0.271497301050605
254,HAR_2776,HARsv2_2644,chr7,38872918,38873279,361,3.023530702433991,8.892999649047852,RALA,750293,strong,4,1,nearest_tss,,,,Depressive symptoms,rs6943746,2e-11,4823,depressive symptom measurement,Multivariate genome-wide analyses of the well-being spectrum.,30643256,False,,RALA,24.0,0.6111552521634318,True,0.3663264047744313,0.6643755423742155,0.18728025,0.17269849422199027,0.0,0.6111552521634318,0.0,0.06593875285939763,0.04650628796619509,0.041201655000000004,0.03799366872883786,0.0,0.07945018278124613,0.0,0.2710905473356767
255,HAR_183,HARsv2_0168,chr1,200469292,200469562,270,2.655634010331563,8.871000289916992,KIF14,150233,strong,4,1,nearest_tss,,,,Schizophrenia,rs7515363,4e-09,23461,schizophrenia,Mapping genomic loci implicates genes and synaptic biology in schizophrenia.,35396580,False,,KIF14,9.0,0.24895264160129957,False,0.29866785637117893,0.6052368950123422,0.63732525,0.010339543738677005,0.0,0.24895264160129957,0.0,0.05376021414681221,0.04236658265086396,0.140211555,0.002274699622508941,0.0,0.032363843408168946,0.0,0.2709768948283541
256,HAR_1934,HARsv2_1835,chr3,69231845,69231867,22,1.1452727182344957,4.085999965667725,LMOD3,109250,definitive,5,1,nearest_tss,,,,Educational attainment,rs6802558,4e-08,320,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,LMOD3,25.0,0.22889517280613947,False,0.020902780518587828,0.10140252591045522,0.89075,0.14606492753122072,0.0,0.22889517280613947,0.0,0.003762500493345809,0.007098176813731866,0.195965,0.03213428405686856,0.0,0.02975637246479813,0.0,0.2687163338287444
257,HAR_705,HARsv2_0664,chr13,93777897,93778143,246,3.243277291485364,8.899999618530273,GPC6,551091,strong,4,1,plac_linked,GPC6,distal,False,Attention deficit hyperactivity disorder,rs7995215,1e-08,21644,attention deficit-hyperactivity disorder,Molecular genetics of adult ADHD: converging evidence from genome-wide association and extended pedigree linkage studies.,18839057,False,,GPC6,9.0,0.3263393415475286,False,0.406739204212276,0.5862957051224376,0.48668175,0.021478400000000005,0.0,0.3263393415475286,0.0,0.07321305675820967,0.04104069935857063,0.107069985,0.004725248000000001,0.0,0.042424114401178714,0.0,0.26847310351795906
258,HAR_502,HARsv2_0475,chr12,865012,865422,410,4.133643348726686,8.902999877929688,KDM5A,475692,limited,2,1,nearest_tss,,,,Educational attainment,rs11064570,4e-08,13835,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,KDM5A,9.0,0.5241711685390276,False,0.570483201572554,0.6903062294111546,0.1572924,0.06607840015745864,0.0,0.5241711685390276,0.0,0.10268697628305973,0.04832143605878083,0.034604328,0.0145372480346409,0.0,0.06814225191007359,0.0,0.2682922402865551
259,HAR_472,HARsv2_0446,chr11,117462498,117462867,369,4.730857349251629,8.902999877929688,UBE4A,896733,strong,4,1,nearest_tss,,,,Number of puzzles correctly solved (baseline),rs144198120,2e-08,24135,cognitive domain measurement,Combining cross-sectional and longitudinal genomic approaches to identify determinants of cognitive and physical decline.,40374629,False,,UBE4A,24.0,0.6125589181774012,True,0.6803146657553497,0.668840434019156,0.07745025,0.005327687243000519,0.0,0.6125589181774012,0.0,0.12245663983596294,0.04681883038134093,0.017039055,0.0011720911934601141,0.0,0.07963265936306216,0.0,0.26711927577382616
260,HAR_453,HARsv2_0428,chr11,112911031,112911443,412,2.393722529822523,8.902999877929688,TTC12,403140,strong,4,1,nearest_tss,,,,Cognitive function (baseline),rs1447481,1e-09,6307,reaction time measurement,Combining cross-sectional and longitudinal genomic approaches to identify determinants of cognitive and physical decline.,40374629,False,,TTC12,25.0,0.34736847031207324,False,0.2505006644344417,0.6912977879589308,0.44764499999999996,0.13458959999999998,0.0,0.34736847031207324,0.0,0.0450901195981995,0.04839084515712516,0.0984819,0.029609711999999996,0.0,0.04515790114056952,0.0,0.26673047789589416
261,HAR_2487,HARsv2_2363,chr5,158405924,158406489,565,3.5511054015668466,8.902999877929688,LSM11,662213,limited,2,1,nearest_tss,,,,Systolic blood pressure x depressive symptoms interaction (2df test),rs6867081,2e-08,19919,"systolic blood pressure, major depressive disorder",Multi-Ancestry Genome-wide Association Study Accounting for Gene-Psychosocial Factor Interactions Identifies Novel Loci for Blood Pressure Traits.,34734193,False,,LSM11,24.0,0.765690327539325,True,0.46335075721865937,0.7556698169446058,0.10133609999999998,0.031294773273625044,0.0,0.765690327539325,0.0,0.08340313629935868,0.05289688718612241,0.022293941999999997,0.00688485012019751,0.0,0.09953974258011225,0.0,0.2650185581857909
262,HAR_2253,HARsv2_2141,chr4,138725152,138725506,354,2.6231631126543262,8.8149995803833,NAA15,575999,strong,4,1,nearest_tss,,,,Depression (broad),rs4475190,3e-08,10107,major depressive disorder,A sex-specific genome-wide association study of depression phenotypes in UK Biobank.,36750733,False,,NAA15,8.0,0.576322812275697,False,0.2926962511641913,0.6603870624628568,0.31800074999999994,0.08963058652276805,0.0,0.576322812275697,0.0,0.05268532520955443,0.04622709437239998,0.06996016499999999,0.019718729035008972,0.0,0.07492196559584062,0.0,0.263513279212804
263,HAR_1575,HARsv2_1495,chr2,155762755,155762774,19,2.697842096027575,6.074999809265137,NR4A2,569948,strong,4,1,nearest_tss,,,,Educational attainment,rs148259429,3e-09,10408,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,NR4A2,12.0,0.8247855515394904,True,0.3064301925660288,0.0728546593564142,0.322539,0.09949267732090455,0.0,0.8247855515394904,0.0,0.055157434661885184,0.005099826154948995,0.07095858000000001,0.021888389010599002,0.0,0.10722212170013376,0.0,0.26032635152756695
264,HAR_2555,HARsv2_2429,chr6,29588209,29588487,278,1.3567906402704122,5.224999904632568,GABBR1,44649,moderate,3,1,nearest_tss,,,,Fluid intelligence,rs1233385,4e-11,2975,intelligence,Shared genetic architecture between the topology of brain white matter structural connectome and fluid intelligence.,42092107,False,,GABBR1,25.0,0.4693125600410161,False,0.059802275603577676,0.6111794424076493,0.4776755,0.18321170295280131,0.0,0.4693125600410161,0.0,0.010764409608643982,0.04278256096853546,0.10508861,0.04030657464961629,0.0,0.0610106328053321,0.0,0.25995278803212785
